"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A012920","Christmas trees, cut","","CPA_A012920","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01293","Vegetable materials of a kind used primarily for plaiting or as stuffing or padding, or in dyeing or tanning","","CPA_A01293","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A012930","Vegetable materials of a kind used primarily for plaiting or as stuffing or padding, or in dyeing or tanning","","CPA_A012930","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A013","Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn","","CPA_A013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0130","Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn","","CPA_A0130","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01301","Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn","","CPA_A01301","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A013010","Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn","","CPA_A013010","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014","Live animals and animal products","","CPA_A014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0141","Dairy cattle, live and raw milk from dairy cattle","","CPA_A0141","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01411","Dairy cattle, live","","CPA_A01411","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014110","Dairy cattle, live","","CPA_A014110","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01412","Raw milk from dairy cattle","","CPA_A01412","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014120","Raw milk from dairy cattle","","CPA_A014120","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0142","Other cattle and buffaloes, live and their semen","","CPA_A0142","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01421","Other cattle and buffaloes, live","","CPA_A01421","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014211","Other cattle and buffaloes, except calves, live","","CPA_A014211","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014212","Calves of cattle and buffalo, live","","CPA_A014212","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01422","Cattle and buffalo semen","","CPA_A01422","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014220","Cattle and buffalo semen","","CPA_A014220","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0143","Horses and other equines, live","","CPA_A0143","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01431","Horses and other equines, live","","CPA_A01431","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014311","Horses, live","","CPA_A014311","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014312","Asses, mules and hinnies, live","","CPA_A014312","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0144","Camels and camelids, live","","CPA_A0144","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01441","Camels and camelids, live","","CPA_A01441","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014410","Camels and camelids, live","","CPA_A014410","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0145","Sheep and goats, live; raw milk and shorn wool from sheep and goats","","CPA_A0145","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01451","Sheep and goats, live","","CPA_A01451","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014511","Sheep, live","","CPA_A014511","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014512","Goats, live","","CPA_A014512","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01452","Raw milk from sheep and goats","","CPA_A01452","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014521","Raw milk from sheep","","CPA_A014521","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014522","Raw milk from goats","","CPA_A014522","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01453","Shorn wool from sheep and goats, greasy, including fleece-washed shorn wool","","CPA_A01453","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014530","Shorn wool from sheep and goats, greasy, including fleece-washed shorn wool","","CPA_A014530","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0146","Swine, live","","CPA_A0146","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01461","Swine, live","","CPA_A01461","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014610","Swine, live","","CPA_A014610","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0147","Poultry, live and eggs","","CPA_A0147","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01471","Poultry, live","","CPA_A01471","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014711","Chickens, live","","CPA_A014711","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014712","Turkeys, live","","CPA_A014712","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014713","Geese, live","","CPA_A014713","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014714","Ducks and guinea fowls, live","","CPA_A014714","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01472","Eggs in shell, fresh","","CPA_A01472","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014721","Hen eggs in shell, fresh","","CPA_A014721","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014722","Eggs from other poultry, in shell, fresh","","CPA_A014722","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014723","Hen eggs for hatching","","CPA_A014723","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014724","Eggs from other poultry, for hatching","","CPA_A014724","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0149","Other farmed animals and animal products","","CPA_A0149","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01491","Other farmed animals, live","","CPA_A01491","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014911","Domestic rabbits, live","","CPA_A014911","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014912","Farmed birds n.e.c., live","","CPA_A014912","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014913","Farmed reptiles (including snakes and turtles), live","","CPA_A014913","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014919","Other farmed animals n.e.c., live","","CPA_A014919","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01492","Other farm animal products","","CPA_A01492","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014921","Natural honey","","CPA_A014921","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014922","Raw milk n.e.c.","","CPA_A014922","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014923","Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails","","CPA_A014923","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014924","Edible products of farm animal origin n.e.c.","","CPA_A014924","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014925","Silk-worm cocoons suitable for reeling","","CPA_A014925","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014926","Insect waxes and spermaceti, whether or not refined or coloured","","CPA_A014926","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014927","Animal embryos for reproduction","","CPA_A014927","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014928","Non-edible products of farm animal origin n.e.c.","","CPA_A014928","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01493","Raw fur skins and miscellaneous raw hides and skins","","CPA_A01493","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014931","Raw fur skins, except of fur-bearing lambs","","CPA_A014931","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014932","Raw fur skins of fur-bearing lambs","","CPA_A014932","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A014939","Raw skins of animals n.e.c. (fresh or preserved, but not further prepared)","","CPA_A014939","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A016","Agricultural and animal husbandry services (except veterinary services)","","CPA_A016","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0161","Support services to crop production","","CPA_A0161","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01611","Support services to crop production","","CPA_A01611","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A016110","Support services to crop production","","CPA_A016110","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0162","Support services to animal production","","CPA_A0162","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01621","Support services to animal production","","CPA_A01621","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A016210","Support services to animal production","","CPA_A016210","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0163","Post-harvest crop services","","CPA_A0163","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01631","Post-harvest crop services","","CPA_A01631","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A016310","Post-harvest crop services","","CPA_A016310","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0164","Seed processing services for propagation","","CPA_A0164","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01641","Seed processing services for propagation","","CPA_A01641","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A016410","Seed processing services for propagation","","CPA_A016410","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A017","Hunting and trapping and related services","","CPA_A017","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0170","Hunting and trapping and related services","","CPA_A0170","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A01701","Hunting and trapping and related services","","CPA_A01701","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A017010","Hunting and trapping and related services","","CPA_A017010","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02","Products of forestry, logging and related services","","CPA_A02","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A021","Forest trees and nursery services","","CPA_A021","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0210","Forest trees and nursery services","","CPA_A0210","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02101","Live forest tree plants; forest tree seeds","","CPA_A02101","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A021011","Live forest tree plants","","CPA_A021011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A021012","Forest tree seeds","","CPA_A021012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02102","Forest trees nurseries services","","CPA_A02102","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A021020","Forest trees nurseries services","","CPA_A021020","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02103","Forest trees","","CPA_A02103","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A021030","Forest trees","","CPA_A021030","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A022","Wood in the rough","","CPA_A022","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0220","Wood in the rough","","CPA_A0220","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02201","Wood in the rough","","CPA_A02201","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A022011","Logs of coniferous wood","","CPA_A022011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A022012","Logs of non-coniferous wood, except tropical wood","","CPA_A022012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A022013","Logs of tropical wood","","CPA_A022013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A022014","Fuel wood of coniferous wood","","CPA_A022014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A022015","Fuel wood of non-coniferous wood","","CPA_A022015","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A023","Wild growing non-wood products","","CPA_A023","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0230","Wild growing non-wood products","","CPA_A0230","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02301","Natural gums","","CPA_A02301","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A023011","Balata, gutta-percha, guayula, chicle and similar natural gums","","CPA_A023011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A023012","Lac, balsams and other natural gums and resins","","CPA_A023012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02302","Natural cork, raw or simply prepared","","CPA_A02302","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A023020","Natural cork, raw or simply prepared","","CPA_A023020","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02303","Parts of plants, grasses, mosses and lichens suitable for ornamental purposes","","CPA_A02303","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A023030","Parts of plants, grasses, mosses and lichens suitable for ornamental purposes","","CPA_A023030","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02304","Wild growing edible products","","CPA_A02304","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A023040","Wild growing edible products","","CPA_A023040","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A024","Support services to forestry","","CPA_A024","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0240","Support services to forestry","","CPA_A0240","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A02401","Support services to forestry","","CPA_A02401","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A024010","Support services to forestry","","CPA_A024010","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A03","Fish and other fishing products; aquaculture products; support services to fishing","","CPA_A03","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030","Fish and other fishing products; aquaculture products; support services to fishing","","CPA_A030","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A0300","Fish and other fishing products; aquaculture products; support services to fishing","","CPA_A0300","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A03001","Fish, live, not for human consumption","","CPA_A03001","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030011","Ornamental fish, wild","","CPA_A030011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030012","Ornamental fish, farmed","","CPA_A030012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030013","Other wild, live fish, not for human consumption, including seeds and feeds for aquaculture","","CPA_A030013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030014","Other farmed, live fish, not for human consumption, including seeds and feeds for aquaculture","","CPA_A030014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A03002","Fish live, fresh or chilled, for human consumption","","CPA_A03002","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030021","Fish, live, fresh or chilled, for human consumption, marine, not farmed","","CPA_A030021","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030022","Fish, live, fresh or chilled, for human consumption, freshwater, not farmed","","CPA_A030022","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030023","Fish, live, fresh or chilled, for human consumption, marine, farmed","","CPA_A030023","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030024","Fish, live, fresh or chilled, for human consumption, freshwater, farmed","","CPA_A030024","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A03003","Crustaceans, not frozen","","CPA_A03003","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030031","Crustaceans, not frozen, not farmed","","CPA_A030031","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030032","Crustaceans, not frozen, farmed","","CPA_A030032","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A03004","Molluscs and other aquatic invertebrates, live, fresh or chilled","","CPA_A03004","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030041","Oysters, live, fresh or chilled, not farmed","","CPA_A030041","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030042","Other molluscs, live, fresh or chilled, not farmed","","CPA_A030042","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030043","Oysters, live, fresh or chilled, farmed","","CPA_A030043","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_A030044","Other molluscs, live, fresh or chilled, farmed","","CPA_A030044","valid","2018-03-23"
